sentence,sentence_fragment,model,condition,n_tokens_sentence,n_tokens_word,prob,surprisal,final_word,n_params
Another thing a small boy is constantly outgrowing is his allowance.,Another thing a small boy is constantly outgrowing is his,EleutherAI/pythia-410m,J,12,1,0.0002687219821382314,11.861598037265523, allowance,405334016
Another thing a small boy is constantly outgrowing is his underwear.,Another thing a small boy is constantly outgrowing is his,EleutherAI/pythia-410m,S,12,1,0.001668755547143519,9.227011652162632, underwear,405334016
Another thing that has developed by leaps and bounds is the modern dance.,Another thing that has developed by leaps and bounds is the modern,EleutherAI/pythia-410m,J,14,1,0.0002485710720065981,11.974053970130038, dance,405334016
Another thing that has developed by leaps and bounds is the modern science.,Another thing that has developed by leaps and bounds is the modern,EleutherAI/pythia-410m,S,14,1,0.0019795128609985113,8.980638843998548, science,405334016
Arguments between couples are healthy; sometimes they even prevent breakups.,Arguments between couples are healthy; sometimes they even prevent,EleutherAI/pythia-410m,S,12,2,0.00011769805132644251,13.052621945026539, breakups,405334016
Arguments between couples are healthy; sometimes they even prevent marriage.,Arguments between couples are healthy; sometimes they even prevent,EleutherAI/pythia-410m,J,11,1,0.005625600460916758,7.4737771908652215, marriage,405334016
Autobiography is an unrivaled vehicle for telling the truth about others.,Autobiography is an unrivaled vehicle for telling the truth about,EleutherAI/pythia-410m,J,15,1,0.0005244636558927596,10.896869578682079, others,405334016
Autobiography is an unrivaled vehicle for telling the truth about somebody.,Autobiography is an unrivaled vehicle for telling the truth about,EleutherAI/pythia-410m,S,15,1,0.00023188137856777757,12.07432541177167, somebody,405334016
Autumn is a good time to buy some new clothes.,Autumn is a good time to buy some new,EleutherAI/pythia-410m,E,11,1,0.22703497111797333,2.139013556082357, clothes,405334016
"Because of his diabetes, he had to take daily shots of insulin.","Because of his diabetes, he had to take daily shots of",EleutherAI/pythia-410m,E,13,1,0.35472753643989563,1.4952167681572286, insulin,405334016
"Before the outdoor concert, he packed a basket with wine and food for a picnic.","Before the outdoor concert, he packed a basket with wine and food for a",EleutherAI/pythia-410m,E,16,1,0.05693493410944939,4.134542057430594, picnic,405334016
Bill jumped in the lake and made a big splash.,Bill jumped in the lake and made a big,EleutherAI/pythia-410m,E,10,1,0.8286024332046509,0.2712480380663452, splash,405334016
"By the time Mary had her fourteenth child, she'd run out of names to call her husband.","By the time Mary had her fourteenth child, she'd run out of names to call her",EleutherAI/pythia-410m,J,20,1,0.02997949905693531,5.059879913030421, husband,405334016
"By the time Mary had her fourteenth child, she'd run out of names to call her offspring.","By the time Mary had her fourteenth child, she'd run out of names to call her",EleutherAI/pythia-410m,S,20,1,0.004449514206498861,7.81213645198367, offspring,405334016
"Charged with statutory rape, he told the judge he didn't know she was a statue.","Charged with statutory rape, he told the judge he didn't know she was a",EleutherAI/pythia-410m,J,19,1,1.3858588317816611e-05,16.138860167222187, statue,405334016
"Charged with statutory rape, he told the judge he didn't know she was a teenager.","Charged with statutory rape, he told the judge he didn't know she was a",EleutherAI/pythia-410m,S,19,1,0.020038239657878876,5.64110041519358, teenager,405334016
Cocktail lounges are usually half lit to match the patrons.,Cocktail lounges are usually half lit to match the,EleutherAI/pythia-410m,J,14,1,0.0003880017320625484,11.33164928684717, patrons,405334016
Cocktail lounges are usually half lit to match the setting.,Cocktail lounges are usually half lit to match the,EleutherAI/pythia-410m,S,14,1,0.019409455358982086,5.687096554047714, setting,405334016
"Congress taxes our income, our property, and our patience.","Congress taxes our income, our property, and our",EleutherAI/pythia-410m,J,11,1,4.103517494513653e-05,14.572779370488954, patience,405334016
"Congress taxes our income, our property, and our purchases.","Congress taxes our income, our property, and our",EleutherAI/pythia-410m,S,11,1,7.118583744158968e-05,13.77805023163233, purchases,405334016
"Diamonds are produced by great pressure, usually provided by a girlfriend.","Diamonds are produced by great pressure, usually provided by a",EleutherAI/pythia-410m,J,14,1,1.1104498298664112e-07,23.102352450829546, girlfriend,405334016
"Diamonds are produced by great pressure, usually provided by a piston.","Diamonds are produced by great pressure, usually provided by a",EleutherAI/pythia-410m,S,14,1,0.009649542160332203,6.695323791886327, piston,405334016
Dogs crack open bones so they can eat the marrow.,Dogs crack open bones so they can eat the,EleutherAI/pythia-410m,E,11,1,0.010750950314104557,6.539391999462333, marrow,405334016
"During the worst part of the drought, people were encouraged to not always flush the toilet.","During the worst part of the drought, people were encouraged to not always flush the",EleutherAI/pythia-410m,E,17,1,0.23302608728408813,2.1014366211724864, toilet,405334016
Eva turned down the heat and left the sauce on the stove to simmer.,Eva turned down the heat and left the sauce on the stove to,EleutherAI/pythia-410m,E,15,1,0.17620892822742462,2.5046410697033754, simmer,405334016
Every introductory sailing class includes learning how to save a man drowning.,Every introductory sailing class includes learning how to save a man,EleutherAI/pythia-410m,E,12,1,3.6236491723684594e-05,14.752197188419265, drowning,405334016
"Every time I wear my spring coat in the rain, it damages the fabric.","Every time I wear my spring coat in the rain, it damages the",EleutherAI/pythia-410m,S,15,1,0.03423934429883957,4.868201116127674, fabric,405334016
"Every time I wear my spring coat in the rain, it damages the springs.","Every time I wear my spring coat in the rain, it damages the",EleutherAI/pythia-410m,J,15,1,0.00029566383454948664,11.723754595026048, springs,405334016
Everyone had so much fun diving from the tree into the swimming pool we decided to put in a little platform.,Everyone had so much fun diving from the tree into the swimming pool we decided to put in a little,EleutherAI/pythia-410m,S,21,1,3.7471967516466975e-05,14.703828744121584, platform,405334016
Everyone had so much fun diving from the tree into the swimming pool we decided to put in a little water.,Everyone had so much fun diving from the tree into the swimming pool we decided to put in a little,EleutherAI/pythia-410m,J,21,1,0.049692220985889435,4.330836165420979, water,405334016
"Except for not having a shell, slugs are a lot like snails.","Except for not having a shell, slugs are a lot like",EleutherAI/pythia-410m,E,15,2,0.0032716160640120506,8.255780831934318, snails,405334016
"Figures don't lie, except on the beaches.","Figures don't lie, except on the",EleutherAI/pythia-410m,J,9,1,0.00014672786346636713,12.734569516256734, beaches,405334016
"Figures don't lie, except on the page.","Figures don't lie, except on the",EleutherAI/pythia-410m,S,9,1,0.0011173938401043415,9.805646512430421, page,405334016
"For a great vacation, put the kids in the back seat, and take a cruise.","For a great vacation, put the kids in the back seat, and take a",EleutherAI/pythia-410m,J,17,1,0.013551408424973488,6.205413388222891, cruise,405334016
"For a great vacation, put the kids in the back seat, and take a freeway.","For a great vacation, put the kids in the back seat, and take a",EleutherAI/pythia-410m,S,18,2,3.974590526922839e-06,17.94076233162072, freeway,405334016
"For his thirtieth birthday, all his friends gathered to celebrate.","For his thirtieth birthday, all his friends gathered to",EleutherAI/pythia-410m,E,14,1,0.30469128489494324,1.7145798597748807, celebrate,405334016
For lunch he had an apple and a peanut butter sandwich.,For lunch he had an apple and a peanut butter,EleutherAI/pythia-410m,E,11,1,0.6533927321434021,0.6139776874927558, sandwich,405334016
"Frequent naps prevent old age, especially when taken while driving.","Frequent naps prevent old age, especially when taken while",EleutherAI/pythia-410m,J,13,1,0.015731314197182655,5.990216990949896, driving,405334016
"Frequent naps prevent old age, especially when taken while relaxed.","Frequent naps prevent old age, especially when taken while",EleutherAI/pythia-410m,S,13,1,0.00011004374391632155,13.149635250471281, relaxed,405334016
Good Friday commemorates the Last Supper that Jesus had with his twelve disciples.,Good Friday commemorates the Last Supper that Jesus had with his twelve,EleutherAI/pythia-410m,E,15,1,0.29250019788742065,1.7734904941533582, disciples,405334016
Hal wrote her a love letter.,Hal wrote her a love,EleutherAI/pythia-410m,E,6,1,0.9047272801399231,0.1444451213484308, letter,405334016
"He asked if I'd join him in a bowl of soup, but I told him we didn't have enough change.","He asked if I'd join him in a bowl of soup, but I told him we didn't have enough",EleutherAI/pythia-410m,S,23,1,0.0002492635103408247,11.97004067723902, change,405334016
"He asked if I'd join him in a bowl of soup, but I told him we didn't have enough room.","He asked if I'd join him in a bowl of soup, but I told him we didn't have enough",EleutherAI/pythia-410m,J,23,1,0.023370802402496338,5.419148921968517, room,405334016
He drank so much that he eventually became a beverage.,He drank so much that he eventually became a,EleutherAI/pythia-410m,J,10,1,5.4875850764801726e-05,14.153469072870438, beverage,405334016
He drank so much that he eventually became a lush.,He drank so much that he eventually became a,EleutherAI/pythia-410m,S,10,1,9.165896335616708e-05,13.413364505213503, lush,405334016
He got a medal for bravery on the beach when he rescued a girl from a lifeguard.,He got a medal for bravery on the beach when he rescued a girl from a,EleutherAI/pythia-410m,J,21,4,0.00022851662652101368,12.09541324215773, lifeguard,405334016
He got a medal for bravery on the beach when he rescued a girl from a shipwreck.,He got a medal for bravery on the beach when he rescued a girl from a,EleutherAI/pythia-410m,S,20,3,0.001547293271869421,9.336037615495025, shipwreck,405334016
He hung her coat in the closet.,He hung her coat in the,EleutherAI/pythia-410m,E,7,1,0.09672730416059494,3.369932998967746, closet,405334016
He is at the age when all the numbers in his little black book belong to doctors.,He is at the age when all the numbers in his little black book belong to,EleutherAI/pythia-410m,J,17,1,6.882172601763159e-05,13.8267763997718, doctors,405334016
He is at the age when all the numbers in his little black book belong to friends.,He is at the age when all the numbers in his little black book belong to,EleutherAI/pythia-410m,S,17,1,0.0005060892435722053,10.94832056793735, friends,405334016
"He is probably the best boxer in the country, but he always loses in the city.","He is probably the best boxer in the country, but he always loses in the",EleutherAI/pythia-410m,J,18,1,8.944590808823705e-05,13.448624990100804, city,405334016
"He is probably the best boxer in the country, but he always loses in the competition.","He is probably the best boxer in the country, but he always loses in the",EleutherAI/pythia-410m,S,18,1,0.0008129779016599059,10.264496242008013, competition,405334016
He likes to make things around the house; this week it's the maid.,He likes to make things around the house; this week it's the,EleutherAI/pythia-410m,J,15,1,0.0001399502216372639,12.802798607860284, maid,405334016
He likes to make things around the house; this week it's the shelves.,He likes to make things around the house; this week it's the,EleutherAI/pythia-410m,S,15,1,0.0002526309690438211,11.950680875232674, shelves,405334016
"He owns stock in a company that pays quarterly dividends, so every three months they send him a quarter.","He owns stock in a company that paysly dividends, so every three months they send him a",EleutherAI/pythia-410m,J,20,1,0.0006323817069642246,10.626916744385907, quarter,405334016
"He owns stock in a company that pays quarterly dividends, so every three months they send him a statement.","He owns stock in a company that pays quarterly dividends, so every three months they send him a",EleutherAI/pythia-410m,S,20,1,0.006947577465325594,7.169274269130741, statement,405334016
He says he doesn't like to drink because it makes him feel happy.,He says he doesn't like to drink because it makes him feel,EleutherAI/pythia-410m,J,14,1,0.0023288708180189133,8.746153668888468, happy,405334016
He says he doesn't like to drink because it makes him feel sad.,He says he doesn't like to drink because it makes him feel,EleutherAI/pythia-410m,S,14,1,0.008441206067800522,6.888335140738474, sad,405334016
He spilled some of the quart of oil onto the engine because he didn't have a funnel.,He spilled some of the quart of oil onto the engine because he didn't have a,EleutherAI/pythia-410m,E,18,1,0.0013367605861276388,9.547043182832327, funnel,405334016
"He thought that he could turn from Grant onto Prince, but the two streets are parallel.","He thought that he could turn from Grant onto Prince, but the two streets are",EleutherAI/pythia-410m,E,17,1,0.005512208677828312,7.503153778918625, parallel,405334016
"He told her he wasn't himself, and she said she'd noticed the improvement.","He told her he wasn't himself, and she said she'd noticed the",EleutherAI/pythia-410m,J,16,1,0.0002138043928425759,12.191420884455997, improvement,405334016
"He told her he wasn't himself, and she said she'd noticed the problem.","He told her he wasn't himself, and she said she'd noticed the",EleutherAI/pythia-410m,S,16,1,0.001493910443969071,9.386690619743966, problem,405334016
"He told me he just bought a set of balloon tires, and I told him I didn't even know he owned a balloon.","He told me he just bought a set of tires, and I told him I didn't even know he owned a",EleutherAI/pythia-410m,J,25,1,2.073111090794555e-06,18.879771141808753, balloon,405334016
"He told me he just bought a set of balloon tires, and I told him I didn't even know he owned a truck.","He told me he just bought a set of balloon tires, and I told him I didn't even know he owned a",EleutherAI/pythia-410m,S,25,1,0.08067338168621063,3.631763457337634, truck,405334016
"He told me he's not broke, just badly bent.","He told me he's not broke, just badly",EleutherAI/pythia-410m,J,11,1,0.0003583139041438699,11.446488352048227, bent,405334016
"He told me he's not broke, just badly off.","He told me he's not broke, just badly",EleutherAI/pythia-410m,S,11,1,0.022246945649385452,5.490248912075983, off,405334016
He was teaching his girlfriend how to swim when the lifeguard made them move to the lake.,He was teaching his girlfriend how to swim when the lifeguard made them move to the,EleutherAI/pythia-410m,J,20,1,0.004002814181149006,7.9647696402474395, lake,405334016
He was teaching his girlfriend how to swim when the lifeguard made them move to the shallows.,He was teaching his girlfriend how to swim when the lifeguard made them move to the,EleutherAI/pythia-410m,S,21,2,0.0032463681418448687,8.26695767223825, shallows,405334016
He wondered if the storm had done much damage.,He wondered if the storm had done much,EleutherAI/pythia-410m,E,9,1,0.6866496205329895,0.5423539778919446, damage,405334016
"He's never given a girl a present, but he did give a few a pretty good reputation.","He's never given a girl a present, but he did give a few a pretty good",EleutherAI/pythia-410m,J,19,1,1.5540832464466803e-05,15.973576688825613, reputation,405334016
"He's never given a girl a present, but he did give a few a pretty good surprise.","He's never given a girl a present, but he did give a few a pretty good",EleutherAI/pythia-410m,S,19,1,0.003791832597926259,8.042889011215115, surprise,405334016
He's planning an extended vacation: he hopes to spend three weeks on his couch.,He's planning an extended vacation: he hopes to spend three weeks on his,EleutherAI/pythia-410m,J,16,1,0.00015104617341421545,12.69272274408514, couch,405334016
He's planning an extended vacation: he hopes to spend three weeks on his sailboat.,He's planning an extended vacation: he hopes to spend three weeks on his,EleutherAI/pythia-410m,S,17,2,0.0023907970171421766,8.708292636751162, sailboat,405334016
Her press agent was operated on for an ingrown beeper.,Her press agent was operated on for an ingrown,EleutherAI/pythia-410m,J,12,2,1.713954702609044e-07,22.476167682640266, beeper,405334016
Her press agent was operated on for an ingrown eyelash.,Her press agent was operated on for an ingrown,EleutherAI/pythia-410m,S,12,2,0.00022969582641962916,12.087987736409609, eyelash,405334016
His doctor recommended he stay flat on his back ever since he was hit by a motorist.,His doctor recommended he stay flat on his back ever since he was hit by a,EleutherAI/pythia-410m,S,18,2,0.00033019593684002757,11.56439001198395, motorist,405334016
His doctor recommended he stay flat on his back ever since he was hit by a steamroller.,His doctor recommended he stay flat on his back ever since he was hit by a,EleutherAI/pythia-410m,J,18,2,0.0005098156398162246,10.937736747383509, steamroller,405334016
His job was to keep the sidewalk clean.,His job was to keep the sidewalk,EleutherAI/pythia-410m,E,8,1,0.14324486255645752,2.8034446968980657, clean,405334016
His sandwich came with chips and a dill pickle.,His sandwich came with chips and a dill,EleutherAI/pythia-410m,E,11,2,0.7762188911437988,0.3654645499013048, pickle,405334016
His wife sued for divorce and asked for custody of the cash.,His wife sued for divorce and asked for custody of the,EleutherAI/pythia-410m,J,12,1,3.3702265227475436e-06,18.178723006919537, cash,405334016
His wife sued for divorce and asked for custody of the cat.,His wife sued for divorce and asked for custody of the,EleutherAI/pythia-410m,S,12,1,6.987598317209631e-05,13.80484379726769, cat,405334016
"I appreciate the more expensive things in life: diamonds, caviar, and champagne.","I appreciate the more expensive things in life: diamonds, caviar, and",EleutherAI/pythia-410m,S,16,1,0.0330301858484745,4.920071102624244, champagne,405334016
"I appreciate the more expensive things in life: diamonds, caviar, and postage.","I appreciate the more expensive things in life: diamonds, caviar, and",EleutherAI/pythia-410m,J,17,2,0.00017463775293435901,12.483346907159602, postage,405334016
"I asked him if he started out as an editor, and he said that years ago he used to be a boy.","I asked him if he started out as an editor, and he said that years ago he used to be a",EleutherAI/pythia-410m,J,23,1,0.00037740805419161916,11.371587168009292, boy,405334016
"I asked him if he started out as an editor, and he said that years ago he used to be a journalist.","I asked him if he started out as an editor, and he said that years ago he used to be a",EleutherAI/pythia-410m,S,23,1,0.052019570022821426,4.26480171530172, journalist,405334016
"I asked the florist what I should give to my girlfriend, and he suggested his address.","I asked the florist what I should give to my girlfriend, and he suggested his",EleutherAI/pythia-410m,J,18,1,0.00042112127994187176,11.21347660047815, address,405334016
"I asked the florist what I should give to my girlfriend, and he suggested his tulips.","I asked the florist what I should give to my girlfriend, and he suggested his",EleutherAI/pythia-410m,S,20,3,0.00021138787269592285,12.207819767745193, tulips,405334016
"I asked the woman at the party if she remembered me from last year, and she said she never forgets a dress.","I asked the woman at the party if she remembered me from last year, and she said she never forgets a",EleutherAI/pythia-410m,J,24,1,0.0004182718985248357,11.223271305355995, dress,405334016
"I asked the woman at the party if she remembered me from last year, and she said she never forgets a name.","I asked the woman at the party if she remembered me from last year, and she said she never forgets a",EleutherAI/pythia-410m,S,24,1,0.0506877563893795,4.302218882970075, name,405334016
"I can walk on water, but I stagger on alcohol.","I can walk on water, but I stagger on",EleutherAI/pythia-410m,J,11,1,8.664116649015341e-06,16.81651590257564, alcohol,405334016
"I can walk on water, but I stagger on concrete.","I can walk on water, but I stagger on",EleutherAI/pythia-410m,S,11,1,0.0036176552530378103,8.110729352775436, concrete,405334016
"I decided to start saving for a rainy day, so I went to a savings and loan and deposited my pay.","I decided to start saving for a rainy day, so I went to a savings and loan and deposited my",EleutherAI/pythia-410m,S,22,1,0.0250385869294405,5.319703044733159, pay,405334016
"I decided to start saving for a rainy day, so I went to a savings and loan and deposited my umbrella.","I decided to start saving for a rainy day, so I went to a savings and loan and deposited my",EleutherAI/pythia-410m,J,22,1,5.2737486839760095e-06,17.53273974689311, umbrella,405334016
"I got a car for my wife, and I thought it was a good choice.","I got a car for my wife, and I thought it was a good",EleutherAI/pythia-410m,S,16,1,0.002245518611744046,8.798735604869446, choice,405334016
"I got a car for my wife, and I thought it was a good trade.","I got a car for my wife, and I thought it was a good",EleutherAI/pythia-410m,J,16,1,0.0014022196410223842,9.478071936600909, trade,405334016
"I hope this train stops at Grand Central because if it doesn't, there will be a crash.","I hope this train stops at Grand Central because if it doesn't, there will be a",EleutherAI/pythia-410m,J,19,1,0.0010715665994212031,9.866062766267977, crash,405334016
"I hope this train stops at Grand Central because if it doesn't, there will be a delay.","I hope this train stops at Grand Central because if it doesn't, there will be a",EleutherAI/pythia-410m,S,19,1,0.002672594739124179,8.547543194623874, delay,405334016
I knew a streetwalker who was so exclusive she had an unlisted telephone booth.,I knew a streetwalker who was so exclusive she had an unlisted telephone,EleutherAI/pythia-410m,J,16,1,0.002438630210235715,8.67971327778101, booth,405334016
I knew a streetwalker who was so exclusive she had an unlisted telephone line.,I knew a streetwalker who was so exclusive she had an unlisted telephone,EleutherAI/pythia-410m,S,16,1,0.006278238259255886,7.315424504400159, line,405334016
I know one couple who got divorced and had to leave the house to the attorney.,I know one couple who got divorced and had to leave the house to the,EleutherAI/pythia-410m,J,16,1,7.691557402722538e-05,13.666364726744517, attorney,405334016
I know one couple who got divorced and had to leave the house to the daughter.,I know one couple who got divorced and had to leave the house to the,EleutherAI/pythia-410m,S,16,1,0.0002027872542385012,12.267745401886557, daughter,405334016
"I still miss my ex-wife, but I am improving my aim.","I still miss my ex-wife, but I am improving my",EleutherAI/pythia-410m,J,14,1,4.9147489335155115e-05,14.312522755047686, aim,405334016
"I still miss my ex-wife, but I am improving my ego.","I still miss my ex-wife, but I am improving my",EleutherAI/pythia-410m,S,14,1,0.0001013567452901043,13.268270276213178, ego,405334016
I went to a place that serves breakfast any time and ordered French toast in the nighttime.,I went to a place that serves breakfast any time and ordered French toast in the,EleutherAI/pythia-410m,S,18,2,3.291150733275572e-06,18.21297646654187, nighttime,405334016
I went to a place that serves breakfast any time and ordered French toast in the Renaissance.,I went to a place that serves breakfast any time and ordered French toast in the,EleutherAI/pythia-410m,J,17,1,4.2324973037466407e-07,21.171987515139076, Renaissance,405334016
"I've got Parkinson's disease, and he's got gout.","I've got Parkinson's disease, and he's got",EleutherAI/pythia-410m,S,13,2,0.00013581683742813766,12.846050035693613, gout,405334016
"I've got Parkinson's disease, and he's got mine.","I've got Parkinson's disease, and he's got",EleutherAI/pythia-410m,J,12,1,0.00030637983581982553,11.672391029153468, mine,405334016
"If there's one thing that counts in business, it's bookkeepers.","If there's one thing that counts in business, it's",EleutherAI/pythia-410m,J,14,2,1.2950928862665023e-07,22.880441090044613, bookkeepers,405334016
"If there's one thing that counts in business, it's resources.","If there's one thing that counts in business, it's",EleutherAI/pythia-410m,S,13,1,0.00010825721983565018,13.173249135902292, resources,405334016
"If you're filthy rich, sending your kids to college is a wonderful cleaner.","If you're filthy rich, sending your kids to college is a wonderful",EleutherAI/pythia-410m,J,15,1,1.0642206405009347e-07,23.163699374315513, cleaner,405334016
"If you're filthy rich, sending your kids to college is a wonderful luxury.","If you're filthy rich, sending your kids to college is a wonderful",EleutherAI/pythia-410m,S,15,1,0.0009034608374349773,10.112250314002333, luxury,405334016
In some marriages the bride is given away by the family.,In some marriages the bride is given away by the,EleutherAI/pythia-410m,S,11,1,0.01064654253423214,6.553471198625732, family,405334016
In some marriages the bride is given away by the press.,In some marriages the bride is given away by the,EleutherAI/pythia-410m,J,11,1,6.730811583111063e-05,13.858860002834982, press,405334016
"In the game of golf, nothing counts as much as your drives.","In the game of golf, nothing counts as much as your",EleutherAI/pythia-410m,S,13,1,0.0002886611327994615,11.758335512683386, drives,405334016
"In the game of golf, nothing counts as much as your opponent.","In the game of golf, nothing counts as much as your",EleutherAI/pythia-410m,J,13,1,0.006675194017589092,7.226974514656538, opponent,405334016
"In the U.S. the five cent piece is made of nickel, while pennies are mainly made of copper.","In the US the five cent piece is made of nickel, while pennies are mainly made of",EleutherAI/pythia-410m,E,20,1,0.21831078827381134,2.1955446690728455, copper,405334016
"It was so hot at Playboy, the centerfold took off her bikini.","It was so hot at Playboy, the centerfold took off her",EleutherAI/pythia-410m,S,17,3,0.027986671775579453,5.159116260504601, bikini,405334016
"It was so hot at Playboy, the centerfold took off her staple.","It was so hot at Playboy, the centerfold took off her",EleutherAI/pythia-410m,J,15,1,2.3540034987945546e-07,22.01838019953195, staple,405334016
It was too hot to sleep in a bed so he strung up a mesh hammock.,It was too hot to sleep in a bed so he strung up a mesh,EleutherAI/pythia-410m,E,19,3,0.0168861486017704,5.888015874467287, hammock,405334016
"It's always nicer to give than to receive, especially when it's your opinion.","It's always nicer to give than to receive, especially when it's your",EleutherAI/pythia-410m,J,16,1,0.00020556799427140504,12.248096716672752, opinion,405334016
"It's always nicer to give than to receive, especially when it's your parents.","It's always nicer to give than to receive, especially when it's your",EleutherAI/pythia-410m,S,16,1,0.004138868767768145,7.916547779290696, parents,405334016
It's extraordinary what fine poker hand you get when you're playing bridge.,It's extraordinary what fine poker hand you get when you're playing,EleutherAI/pythia-410m,J,14,1,0.00022151062148623168,12.140336501545123, bridge,405334016
It's extraordinary what fine poker hand you get when you're playing stud.,It's extraordinary what fine poker hand you get when you're playing,EleutherAI/pythia-410m,S,14,1,0.00014853518223389983,12.716907689448067, stud,405334016
It's hard to admit when one is wrong.,It's hard to admit when one is,EleutherAI/pythia-410m,E,9,1,0.018569299951195717,5.7509367620067975, wrong,405334016
"It's hard to raise a family nowadays, especially in the country.","It's hard to raise a family nowadays, especially in the",EleutherAI/pythia-410m,S,13,1,0.02086937054991722,5.582469102367903, country,405334016
"It's hard to raise a family nowadays, especially in the morning.","It's hard to raise a family nowadays, especially in the",EleutherAI/pythia-410m,J,13,1,0.00033670783159323037,11.536215101896467, morning,405334016
It's not hard to meet expenses; they're affordable.,It's not hard to meet expenses; they're,EleutherAI/pythia-410m,S,11,1,0.00020721308828797191,12.236597248089657, affordable,405334016
It's not hard to meet expenses; they're everywhere.,It's not hard to meet expenses; they're,EleutherAI/pythia-410m,J,11,1,0.0011002648388966918,9.827933455662363, everywhere,405334016
Last Thanksgiving my wife spent all morning in the kitchen stuffing the bird.,Last Thanksgiving my wife spent all morning in the kitchen stuffing the,EleutherAI/pythia-410m,S,14,1,0.0055523402988910675,7.49268829230835, bird,405334016
Last Thanksgiving my wife spent all morning in the kitchen stuffing the kids.,Last Thanksgiving my wife spent all morning in the kitchen stuffing the,EleutherAI/pythia-410m,J,14,1,0.02119431644678116,5.56017875203194, kids,405334016
"Love has its benefits, and they are usually called alimony.","Love has its benefits, and they are usually called",EleutherAI/pythia-410m,J,12,2,1.6309735656250268e-05,15.903907075005492, alimony,405334016
"Love has its benefits, and they are usually called memories.","Love has its benefits, and they are usually called",EleutherAI/pythia-410m,S,11,1,9.748870070325211e-05,13.32440545951349, memories,405334016
Many a freshman helps the college of his choice by becoming a dropout.,Many a freshman helps the college of his choice by becoming a,EleutherAI/pythia-410m,J,14,2,0.00010239553375868127,13.253559589648285, dropout,405334016
