sentence,sentence_fragment,model,condition,n_tokens_sentence,n_tokens_word,prob,surprisal,final_word,n_params
A vacation is the shortest distance between two locations.,A vacation is the shortest distance between two,EleutherAI/pythia-14m,S,9,1,0.006974619813263416,7.163669706927202, locations,14067712
A vacation is the shortest distance between two paychecks.,A vacation is the shortest distance between two,EleutherAI/pythia-14m,J,10,2,3.4282379601791035e-07,21.47602941122105, paychecks,14067712
"After Olga tore her red dress, she went to the store for a needle and a spool of red thread.","After Olga tore her red dress, she went to the store for a needle and a spool of red",EleutherAI/pythia-14m,E,23,1,4.7544697736157104e-05,14.360356016132908, thread,14067712
"All roads lead to Rome, and all detours lead to profanity.","All roads lead to Rome, and all detours lead to",EleutherAI/pythia-14m,J,14,2,6.909302641133763e-08,23.78688465296412, profanity,14067712
"All roads lead to Rome, and all detours lead to somewhere.","All roads lead to Rome, and all detours lead to",EleutherAI/pythia-14m,S,13,1,1.1779220585594885e-05,16.37339639320546, somewhere,14067712
All the plates were garnished with little sprigs of parsley.,All the plates were garnished with little sprigs of,EleutherAI/pythia-14m,E,12,1,0.0023683069739490747,8.721928193099387, parsley,14067712
Another thing a small boy is constantly outgrowing is his allowance.,Another thing a small boy is constantly outgrowing is his,EleutherAI/pythia-14m,J,12,1,3.988327989645768e-06,17.935784511248556, allowance,14067712
Another thing a small boy is constantly outgrowing is his underwear.,Another thing a small boy is constantly outgrowing is his,EleutherAI/pythia-14m,S,12,1,0.0002115716051775962,12.206566361824766, underwear,14067712
Another thing that has developed by leaps and bounds is the modern dance.,Another thing that has developed by leaps and bounds is the modern,EleutherAI/pythia-14m,J,14,1,0.0004201414994895458,11.216837084439648, dance,14067712
Another thing that has developed by leaps and bounds is the modern science.,Another thing that has developed by leaps and bounds is the modern,EleutherAI/pythia-14m,S,14,1,0.0010460986522957683,9.900765373357652, science,14067712
Arguments between couples are healthy; sometimes they even prevent breakups.,Arguments between couples are healthy; sometimes they even prevent,EleutherAI/pythia-14m,S,12,2,5.198477538215229e-06,17.553479401775995, breakups,14067712
Arguments between couples are healthy; sometimes they even prevent marriage.,Arguments between couples are healthy; sometimes they even prevent,EleutherAI/pythia-14m,J,11,1,0.00010339487198507413,13.2395477446235, marriage,14067712
Autobiography is an unrivaled vehicle for telling the truth about others.,Autobiography is an unrivaled vehicle for telling the truth about,EleutherAI/pythia-14m,J,15,1,0.00017709546955302358,12.463185073936119, others,14067712
Autobiography is an unrivaled vehicle for telling the truth about somebody.,Autobiography is an unrivaled vehicle for telling the truth about,EleutherAI/pythia-14m,S,15,1,2.4211332856793888e-05,15.333957971186006, somebody,14067712
Autumn is a good time to buy some new clothes.,Autumn is a good time to buy some new,EleutherAI/pythia-14m,E,11,1,0.0015805427683517337,9.305364210600224, clothes,14067712
"Because of his diabetes, he had to take daily shots of insulin.","Because of his diabetes, he had to take daily shots of",EleutherAI/pythia-14m,E,13,1,0.002957005053758621,8.401647575520295, insulin,14067712
"Before the outdoor concert, he packed a basket with wine and food for a picnic.","Before the outdoor concert, he packed a basket with wine and food for a",EleutherAI/pythia-14m,E,16,1,0.00240135844796896,8.701933515617066, picnic,14067712
Bill jumped in the lake and made a big splash.,Bill jumped in the lake and made a big,EleutherAI/pythia-14m,E,10,1,0.02083611860871315,5.584769635070341, splash,14067712
"By the time Mary had her fourteenth child, she'd run out of names to call her husband.","By the time Mary had her fourteenth child, she'd run out of names to call her",EleutherAI/pythia-14m,J,20,1,0.007535395212471485,7.052101105138864, husband,14067712
"By the time Mary had her fourteenth child, she'd run out of names to call her offspring.","By the time Mary had her fourteenth child, she'd run out of names to call her",EleutherAI/pythia-14m,S,20,1,4.2051266063936055e-05,14.537491237174816, offspring,14067712
"Charged with statutory rape, he told the judge he didn't know she was a statue.","Charged with statutory rape, he told the judge he didn't know she was a",EleutherAI/pythia-14m,J,19,1,1.772455834725406e-05,15.783890794964385, statue,14067712
"Charged with statutory rape, he told the judge he didn't know she was a teenager.","Charged with statutory rape, he told the judge he didn't know she was a",EleutherAI/pythia-14m,S,19,1,0.0035229886416345835,8.148984461172915, teenager,14067712
Cocktail lounges are usually half lit to match the patrons.,Cocktail lounges are usually half lit to match the,EleutherAI/pythia-14m,J,14,1,1.8883140000980347e-05,15.692541789865295, patrons,14067712
Cocktail lounges are usually half lit to match the setting.,Cocktail lounges are usually half lit to match the,EleutherAI/pythia-14m,S,14,1,0.00012390250049065799,12.978507076582067, setting,14067712
"Congress taxes our income, our property, and our patience.","Congress taxes our income, our property, and our",EleutherAI/pythia-14m,J,11,1,1.671121208346449e-05,15.86882409690932, patience,14067712
"Congress taxes our income, our property, and our purchases.","Congress taxes our income, our property, and our",EleutherAI/pythia-14m,S,11,1,0.00023432403395418078,12.05920744460466, purchases,14067712
"Diamonds are produced by great pressure, usually provided by a girlfriend.","Diamonds are produced by great pressure, usually provided by a",EleutherAI/pythia-14m,J,14,1,1.697049810900353e-06,19.168539658607248, girlfriend,14067712
"Diamonds are produced by great pressure, usually provided by a piston.","Diamonds are produced by great pressure, usually provided by a",EleutherAI/pythia-14m,S,14,1,0.0002865519199986011,11.768915816699394, piston,14067712
Dogs crack open bones so they can eat the marrow.,Dogs crack open bones so they can eat the,EleutherAI/pythia-14m,E,11,1,0.0015795670915395021,9.306255068327108, marrow,14067712
"During the worst part of the drought, people were encouraged to not always flush the toilet.","During the worst part of the drought, people were encouraged to not always flush the",EleutherAI/pythia-14m,E,17,1,0.00013633942580781877,12.840509567277142, toilet,14067712
Eva turned down the heat and left the sauce on the stove to simmer.,Eva turned down the heat and left the sauce on the stove to,EleutherAI/pythia-14m,E,15,1,0.0012579219182953238,9.63474191060402, simmer,14067712
Every introductory sailing class includes learning how to save a man drowning.,Every introductory sailing class includes learning how to save a man,EleutherAI/pythia-14m,E,12,1,1.2412987416610122e-05,16.29779010574902, drowning,14067712
"Every time I wear my spring coat in the rain, it damages the fabric.","Every time I wear my spring coat in the rain, it damages the",EleutherAI/pythia-14m,S,15,1,0.0006305606220848858,10.631077301657434, fabric,14067712
"Every time I wear my spring coat in the rain, it damages the springs.","Every time I wear my spring coat in the rain, it damages the",EleutherAI/pythia-14m,J,15,1,1.234359933732776e-05,16.305877335302068, springs,14067712
Everyone had so much fun diving from the tree into the swimming pool we decided to put in a little platform.,Everyone had so much fun diving from the tree into the swimming pool we decided to put in a little,EleutherAI/pythia-14m,S,21,1,9.667617996456102e-05,13.336480006453975, platform,14067712
Everyone had so much fun diving from the tree into the swimming pool we decided to put in a little water.,Everyone had so much fun diving from the tree into the swimming pool we decided to put in a little,EleutherAI/pythia-14m,J,21,1,0.013153635896742344,6.248394548800143, water,14067712
"Except for not having a shell, slugs are a lot like snails.","Except for not having a shell, slugs are a lot like",EleutherAI/pythia-14m,E,15,2,3.975890649599023e-06,17.940290490857237, snails,14067712
"Figures don't lie, except on the beaches.","Figures don't lie, except on the",EleutherAI/pythia-14m,J,9,1,2.1282496163621545e-05,15.519973104063764, beaches,14067712
"Figures don't lie, except on the page.","Figures don't lie, except on the",EleutherAI/pythia-14m,S,9,1,0.004171208944171667,7.905318703154146, page,14067712
"For a great vacation, put the kids in the back seat, and take a cruise.","For a great vacation, put the kids in the back seat, and take a",EleutherAI/pythia-14m,J,17,1,0.00018518799333833158,12.398721815037524, cruise,14067712
"For a great vacation, put the kids in the back seat, and take a freeway.","For a great vacation, put the kids in the back seat, and take a",EleutherAI/pythia-14m,S,18,2,2.1925556836777105e-07,22.120883181383917, freeway,14067712
"For his thirtieth birthday, all his friends gathered to celebrate.","For his thirtieth birthday, all his friends gathered to",EleutherAI/pythia-14m,E,14,1,0.0031109247356653214,8.32844079329217, celebrate,14067712
For lunch he had an apple and a peanut butter sandwich.,For lunch he had an apple and a peanut butter,EleutherAI/pythia-14m,E,11,1,0.018285507336258888,5.773155534582955, sandwich,14067712
"Frequent naps prevent old age, especially when taken while driving.","Frequent naps prevent old age, especially when taken while",EleutherAI/pythia-14m,J,13,1,0.0012968071969226003,9.590820282111844, driving,14067712
"Frequent naps prevent old age, especially when taken while relaxed.","Frequent naps prevent old age, especially when taken while",EleutherAI/pythia-14m,S,13,1,3.055677552765701e-06,18.32007625683059, relaxed,14067712
Good Friday commemorates the Last Supper that Jesus had with his twelve disciples.,Good Friday commemorates the Last Supper that Jesus had with his twelve,EleutherAI/pythia-14m,E,15,1,0.00940403901040554,6.732503760983585, disciples,14067712
Hal wrote her a love letter.,Hal wrote her a love,EleutherAI/pythia-14m,E,6,1,0.0032570466864854097,8.262219885198997, letter,14067712
"He asked if I'd join him in a bowl of soup, but I told him we didn't have enough change.","He asked if I'd join him in a bowl of soup, but I told him we didn't have enough",EleutherAI/pythia-14m,S,23,1,0.0003468503709882498,11.493398951872095, change,14067712
"He asked if I'd join him in a bowl of soup, but I told him we didn't have enough room.","He asked if I'd join him in a bowl of soup, but I told him we didn't have enough",EleutherAI/pythia-14m,J,23,1,0.002966849133372307,8.396852718163917, room,14067712
He drank so much that he eventually became a beverage.,He drank so much that he eventually became a,EleutherAI/pythia-14m,J,10,1,7.960302900755778e-05,13.616817146041754, beverage,14067712
He drank so much that he eventually became a lush.,He drank so much that he eventually became a,EleutherAI/pythia-14m,S,10,1,1.0044083865068387e-05,16.60329449459637, lush,14067712
He got a medal for bravery on the beach when he rescued a girl from a lifeguard.,He got a medal for bravery on the beach when he rescued a girl from a,EleutherAI/pythia-14m,J,21,4,1.2289203255022585e-07,22.956105279606607, lifeguard,14067712
He got a medal for bravery on the beach when he rescued a girl from a shipwreck.,He got a medal for bravery on the beach when he rescued a girl from a,EleutherAI/pythia-14m,S,20,3,1.3823139397572959e-06,19.464483263369754, shipwreck,14067712
He hung her coat in the closet.,He hung her coat in the,EleutherAI/pythia-14m,E,7,1,0.0019199420930817723,9.024721485842527, closet,14067712
He is at the age when all the numbers in his little black book belong to doctors.,He is at the age when all the numbers in his little black book belong to,EleutherAI/pythia-14m,J,17,1,1.5340921891038306e-05,15.992255292269633, doctors,14067712
He is at the age when all the numbers in his little black book belong to friends.,He is at the age when all the numbers in his little black book belong to,EleutherAI/pythia-14m,S,17,1,0.0001299938012380153,12.909269549652592, friends,14067712
"He is probably the best boxer in the country, but he always loses in the city.","He is probably the best boxer in the country, but he always loses in the",EleutherAI/pythia-14m,J,18,1,0.003953658509999514,7.982596018351203, city,14067712
"He is probably the best boxer in the country, but he always loses in the competition.","He is probably the best boxer in the country, but he always loses in the",EleutherAI/pythia-14m,S,18,1,0.001343523501418531,9.539762726925877, competition,14067712
He likes to make things around the house; this week it's the maid.,He likes to make things around the house; this week it's the,EleutherAI/pythia-14m,J,15,1,1.2625489944184665e-05,16.273301100328375, maid,14067712
He likes to make things around the house; this week it's the shelves.,He likes to make things around the house; this week it's the,EleutherAI/pythia-14m,S,15,1,7.081393505359301e-06,17.10753528169236, shelves,14067712
"He owns stock in a company that pays quarterly dividends, so every three months they send him a quarter.","He owns stock in a company that paysly dividends, so every three months they send him a",EleutherAI/pythia-14m,J,20,1,0.0008664546767249703,10.172588093954277, quarter,14067712
"He owns stock in a company that pays quarterly dividends, so every three months they send him a statement.","He owns stock in a company that pays quarterly dividends, so every three months they send him a",EleutherAI/pythia-14m,S,20,1,0.00383206270635128,8.02766311570651, statement,14067712
He says he doesn't like to drink because it makes him feel happy.,He says he doesn't like to drink because it makes him feel,EleutherAI/pythia-14m,J,14,1,0.0034523694775998592,8.17819741256223, happy,14067712
He says he doesn't like to drink because it makes him feel sad.,He says he doesn't like to drink because it makes him feel,EleutherAI/pythia-14m,S,14,1,0.0008749225526116788,10.15855706307096, sad,14067712
He spilled some of the quart of oil onto the engine because he didn't have a funnel.,He spilled some of the quart of oil onto the engine because he didn't have a,EleutherAI/pythia-14m,E,18,1,9.742039401317015e-05,13.325416656320069, funnel,14067712
"He thought that he could turn from Grant onto Prince, but the two streets are parallel.","He thought that he could turn from Grant onto Prince, but the two streets are",EleutherAI/pythia-14m,E,17,1,0.00011125439777970314,13.133850013991152, parallel,14067712
"He told her he wasn't himself, and she said she'd noticed the improvement.","He told her he wasn't himself, and she said she'd noticed the",EleutherAI/pythia-14m,J,16,1,2.272273923153989e-05,15.42550371188519, improvement,14067712
"He told her he wasn't himself, and she said she'd noticed the problem.","He told her he wasn't himself, and she said she'd noticed the",EleutherAI/pythia-14m,S,16,1,0.0011720169568434358,9.736790841713391, problem,14067712
"He told me he just bought a set of balloon tires, and I told him I didn't even know he owned a balloon.","He told me he just bought a set of tires, and I told him I didn't even know he owned a",EleutherAI/pythia-14m,J,25,1,1.1290637303318363e-05,16.434513552684837, balloon,14067712
"He told me he just bought a set of balloon tires, and I told him I didn't even know he owned a truck.","He told me he just bought a set of balloon tires, and I told him I didn't even know he owned a",EleutherAI/pythia-14m,S,25,1,0.002341502346098423,8.738349801097513, truck,14067712
"He told me he's not broke, just badly bent.","He told me he's not broke, just badly",EleutherAI/pythia-14m,J,11,1,4.481369978748262e-05,14.445700635143213, bent,14067712
"He told me he's not broke, just badly off.","He told me he's not broke, just badly",EleutherAI/pythia-14m,S,11,1,0.0006606258684769273,10.563878916446322, off,14067712
He was teaching his girlfriend how to swim when the lifeguard made them move to the lake.,He was teaching his girlfriend how to swim when the lifeguard made them move to the,EleutherAI/pythia-14m,J,20,1,0.0048643723130226135,7.683530629565813, lake,14067712
He was teaching his girlfriend how to swim when the lifeguard made them move to the shallows.,He was teaching his girlfriend how to swim when the lifeguard made them move to the,EleutherAI/pythia-14m,S,21,2,6.705695341224782e-07,20.508109725322093, shallows,14067712
He wondered if the storm had done much damage.,He wondered if the storm had done much,EleutherAI/pythia-14m,E,9,1,0.0002628841029945761,11.893285476940465, damage,14067712
"He's never given a girl a present, but he did give a few a pretty good reputation.","He's never given a girl a present, but he did give a few a pretty good",EleutherAI/pythia-14m,J,19,1,0.0009851213544607162,9.987410922295604, reputation,14067712
"He's never given a girl a present, but he did give a few a pretty good surprise.","He's never given a girl a present, but he did give a few a pretty good",EleutherAI/pythia-14m,S,19,1,0.00039526517502963543,11.304891527921558, surprise,14067712
He's planning an extended vacation: he hopes to spend three weeks on his couch.,He's planning an extended vacation: he hopes to spend three weeks on his,EleutherAI/pythia-14m,J,16,1,0.0005219983868300915,10.903667031213722, couch,14067712
He's planning an extended vacation: he hopes to spend three weeks on his sailboat.,He's planning an extended vacation: he hopes to spend three weeks on his,EleutherAI/pythia-14m,S,17,2,9.7158790595131e-06,16.651224037494348, sailboat,14067712
Her press agent was operated on for an ingrown beeper.,Her press agent was operated on for an ingrown,EleutherAI/pythia-14m,J,12,2,1.1446574177398361e-07,23.058580782641084, beeper,14067712
Her press agent was operated on for an ingrown eyelash.,Her press agent was operated on for an ingrown,EleutherAI/pythia-14m,S,12,2,5.185788722883444e-07,20.878933234467958, eyelash,14067712
His doctor recommended he stay flat on his back ever since he was hit by a motorist.,His doctor recommended he stay flat on his back ever since he was hit by a,EleutherAI/pythia-14m,S,18,2,4.4820710172643885e-05,14.44547496627493, motorist,14067712
His doctor recommended he stay flat on his back ever since he was hit by a steamroller.,His doctor recommended he stay flat on his back ever since he was hit by a,EleutherAI/pythia-14m,J,18,2,1.2895768897180915e-08,26.208526964174236, steamroller,14067712
His job was to keep the sidewalk clean.,His job was to keep the sidewalk,EleutherAI/pythia-14m,E,8,1,0.006293296813964844,7.311968297586065, clean,14067712
His sandwich came with chips and a dill pickle.,His sandwich came with chips and a dill,EleutherAI/pythia-14m,E,11,2,4.231199909554562e-06,17.850501719671097, pickle,14067712
His wife sued for divorce and asked for custody of the cash.,His wife sued for divorce and asked for custody of the,EleutherAI/pythia-14m,J,12,1,0.0006213743472471833,10.65224969692974, cash,14067712
His wife sued for divorce and asked for custody of the cat.,His wife sued for divorce and asked for custody of the,EleutherAI/pythia-14m,S,12,1,4.4711032387567684e-05,14.449009616025984, cat,14067712
"I appreciate the more expensive things in life: diamonds, caviar, and champagne.","I appreciate the more expensive things in life: diamonds, caviar, and",EleutherAI/pythia-14m,S,16,1,0.00029769871616736054,11.713859379616013, champagne,14067712
"I appreciate the more expensive things in life: diamonds, caviar, and postage.","I appreciate the more expensive things in life: diamonds, caviar, and",EleutherAI/pythia-14m,J,17,2,3.456602257756458e-07,21.464142058232017, postage,14067712
"I asked him if he started out as an editor, and he said that years ago he used to be a boy.","I asked him if he started out as an editor, and he said that years ago he used to be a",EleutherAI/pythia-14m,J,23,1,0.0007024172227829695,10.475384160361031, boy,14067712
"I asked him if he started out as an editor, and he said that years ago he used to be a journalist.","I asked him if he started out as an editor, and he said that years ago he used to be a",EleutherAI/pythia-14m,S,23,1,0.019458917900919914,5.683424704855227, journalist,14067712
"I asked the florist what I should give to my girlfriend, and he suggested his address.","I asked the florist what I should give to my girlfriend, and he suggested his",EleutherAI/pythia-14m,J,18,1,0.0008626401540823281,10.17895350749841, address,14067712
"I asked the florist what I should give to my girlfriend, and he suggested his tulips.","I asked the florist what I should give to my girlfriend, and he suggested his",EleutherAI/pythia-14m,S,20,3,9.21126508401926e-10,30.015881637822748, tulips,14067712
"I asked the woman at the party if she remembered me from last year, and she said she never forgets a dress.","I asked the woman at the party if she remembered me from last year, and she said she never forgets a",EleutherAI/pythia-14m,J,24,1,0.000905671389773488,10.108724696100476, dress,14067712
"I asked the woman at the party if she remembered me from last year, and she said she never forgets a name.","I asked the woman at the party if she remembered me from last year, and she said she never forgets a",EleutherAI/pythia-14m,S,24,1,0.002449280582368374,8.673426230399036, name,14067712
"I can walk on water, but I stagger on alcohol.","I can walk on water, but I stagger on",EleutherAI/pythia-14m,J,11,1,0.00021974930132273585,12.151853801119685, alcohol,14067712
"I can walk on water, but I stagger on concrete.","I can walk on water, but I stagger on",EleutherAI/pythia-14m,S,11,1,0.0001521973026683554,12.681769588785981, concrete,14067712
"I decided to start saving for a rainy day, so I went to a savings and loan and deposited my pay.","I decided to start saving for a rainy day, so I went to a savings and loan and deposited my",EleutherAI/pythia-14m,S,22,1,0.0031211681198328733,8.323698215416256, pay,14067712
"I decided to start saving for a rainy day, so I went to a savings and loan and deposited my umbrella.","I decided to start saving for a rainy day, so I went to a savings and loan and deposited my",EleutherAI/pythia-14m,J,22,1,2.842743560904637e-05,15.102356512634723, umbrella,14067712
"I got a car for my wife, and I thought it was a good choice.","I got a car for my wife, and I thought it was a good",EleutherAI/pythia-14m,S,16,1,0.0037467950023710728,8.060127238714603, choice,14067712
"I got a car for my wife, and I thought it was a good trade.","I got a car for my wife, and I thought it was a good",EleutherAI/pythia-14m,J,16,1,5.395644257077947e-05,14.177845242063913, trade,14067712
"I hope this train stops at Grand Central because if it doesn't, there will be a crash.","I hope this train stops at Grand Central because if it doesn't, there will be a",EleutherAI/pythia-14m,J,19,1,0.0010854937136173248,9.84743291371536, crash,14067712
"I hope this train stops at Grand Central because if it doesn't, there will be a delay.","I hope this train stops at Grand Central because if it doesn't, there will be a",EleutherAI/pythia-14m,S,19,1,0.0031325563322752714,8.31844383112024, delay,14067712
I knew a streetwalker who was so exclusive she had an unlisted telephone booth.,I knew a streetwalker who was so exclusive she had an unlisted telephone,EleutherAI/pythia-14m,J,16,1,0.004160990007221699,7.908857460963148, booth,14067712
I knew a streetwalker who was so exclusive she had an unlisted telephone line.,I knew a streetwalker who was so exclusive she had an unlisted telephone,EleutherAI/pythia-14m,S,16,1,0.02372082509100437,5.397701997175894, line,14067712
I know one couple who got divorced and had to leave the house to the attorney.,I know one couple who got divorced and had to leave the house to the,EleutherAI/pythia-14m,J,16,1,2.5690620532259345e-05,15.248398736864436, attorney,14067712
I know one couple who got divorced and had to leave the house to the daughter.,I know one couple who got divorced and had to leave the house to the,EleutherAI/pythia-14m,S,16,1,0.0007959987851791084,10.294946150561195, daughter,14067712
"I still miss my ex-wife, but I am improving my aim.","I still miss my ex-wife, but I am improving my",EleutherAI/pythia-14m,J,14,1,7.335193367907777e-05,13.734805476193973, aim,14067712
"I still miss my ex-wife, but I am improving my ego.","I still miss my ex-wife, but I am improving my",EleutherAI/pythia-14m,S,14,1,0.00039499063859693706,11.305893918183298, ego,14067712
I went to a place that serves breakfast any time and ordered French toast in the nighttime.,I went to a place that serves breakfast any time and ordered French toast in the,EleutherAI/pythia-14m,S,18,2,7.492735676351003e-06,17.026076011372048, nighttime,14067712
I went to a place that serves breakfast any time and ordered French toast in the Renaissance.,I went to a place that serves breakfast any time and ordered French toast in the,EleutherAI/pythia-14m,J,17,1,3.9185102650662884e-05,14.639335198079976, Renaissance,14067712
"I've got Parkinson's disease, and he's got gout.","I've got Parkinson's disease, and he's got",EleutherAI/pythia-14m,S,13,2,1.43738807310001e-05,16.086190854150466, gout,14067712
"I've got Parkinson's disease, and he's got mine.","I've got Parkinson's disease, and he's got",EleutherAI/pythia-14m,J,12,1,0.00012204301310703158,13.000322675535397, mine,14067712
"If there's one thing that counts in business, it's bookkeepers.","If there's one thing that counts in business, it's",EleutherAI/pythia-14m,J,14,2,5.510388811913458e-10,30.757126830217096, bookkeepers,14067712
"If there's one thing that counts in business, it's resources.","If there's one thing that counts in business, it's",EleutherAI/pythia-14m,S,13,1,8.010499186639208e-06,16.92967642011728, resources,14067712
"If you're filthy rich, sending your kids to college is a wonderful cleaner.","If you're filthy rich, sending your kids to college is a wonderful",EleutherAI/pythia-14m,J,15,1,5.28233113072929e-06,17.53039382751485, cleaner,14067712
"If you're filthy rich, sending your kids to college is a wonderful luxury.","If you're filthy rich, sending your kids to college is a wonderful",EleutherAI/pythia-14m,S,15,1,0.0002844198315870017,11.779690317071982, luxury,14067712
In some marriages the bride is given away by the family.,In some marriages the bride is given away by the,EleutherAI/pythia-14m,S,11,1,0.010141887702047825,6.623529984680301, family,14067712
In some marriages the bride is given away by the press.,In some marriages the bride is given away by the,EleutherAI/pythia-14m,J,11,1,2.2836487914901227e-05,15.418299682639683, press,14067712
"In the game of golf, nothing counts as much as your drives.","In the game of golf, nothing counts as much as your",EleutherAI/pythia-14m,S,13,1,2.3591861463501118e-05,15.371351218716095, drives,14067712
"In the game of golf, nothing counts as much as your opponent.","In the game of golf, nothing counts as much as your",EleutherAI/pythia-14m,J,13,1,0.022447483614087105,5.477302463336339, opponent,14067712
"In the U.S. the five cent piece is made of nickel, while pennies are mainly made of copper.","In the US the five cent piece is made of nickel, while pennies are mainly made of",EleutherAI/pythia-14m,E,20,1,0.025443052873015404,5.296584401993938, copper,14067712
"It was so hot at Playboy, the centerfold took off her bikini.","It was so hot at Playboy, the centerfold took off her",EleutherAI/pythia-14m,S,17,3,7.421873760904418e-06,17.039785106966455, bikini,14067712
"It was so hot at Playboy, the centerfold took off her staple.","It was so hot at Playboy, the centerfold took off her",EleutherAI/pythia-14m,J,15,1,5.219137165113352e-06,17.54775725113113, staple,14067712
It was too hot to sleep in a bed so he strung up a mesh hammock.,It was too hot to sleep in a bed so he strung up a mesh,EleutherAI/pythia-14m,E,19,3,4.4772517071578477e-07,21.090883236642274, hammock,14067712
"It's always nicer to give than to receive, especially when it's your opinion.","It's always nicer to give than to receive, especially when it's your",EleutherAI/pythia-14m,J,16,1,0.0019325291505083442,9.015294108557686, opinion,14067712
"It's always nicer to give than to receive, especially when it's your parents.","It's always nicer to give than to receive, especially when it's your",EleutherAI/pythia-14m,S,16,1,0.0012807586463168263,9.60878565329803, parents,14067712
It's extraordinary what fine poker hand you get when you're playing bridge.,It's extraordinary what fine poker hand you get when you're playing,EleutherAI/pythia-14m,J,14,1,1.7695786027616123e-06,19.10816272318929, bridge,14067712
It's extraordinary what fine poker hand you get when you're playing stud.,It's extraordinary what fine poker hand you get when you're playing,EleutherAI/pythia-14m,S,14,1,2.8938562536495738e-05,15.076647213692766, stud,14067712
It's hard to admit when one is wrong.,It's hard to admit when one is,EleutherAI/pythia-14m,E,9,1,0.00908714160323143,6.78195772438495, wrong,14067712
"It's hard to raise a family nowadays, especially in the country.","It's hard to raise a family nowadays, especially in the",EleutherAI/pythia-14m,S,13,1,0.005137004889547825,7.604856837778258, country,14067712
"It's hard to raise a family nowadays, especially in the morning.","It's hard to raise a family nowadays, especially in the",EleutherAI/pythia-14m,J,13,1,0.0004634543729480356,11.075285066937633, morning,14067712
It's not hard to meet expenses; they're affordable.,It's not hard to meet expenses; they're,EleutherAI/pythia-14m,S,11,1,4.022778739454225e-05,14.601448085285249, affordable,14067712
It's not hard to meet expenses; they're everywhere.,It's not hard to meet expenses; they're,EleutherAI/pythia-14m,J,11,1,0.00018671662837732583,12.386861964522813, everywhere,14067712
Last Thanksgiving my wife spent all morning in the kitchen stuffing the bird.,Last Thanksgiving my wife spent all morning in the kitchen stuffing the,EleutherAI/pythia-14m,S,14,1,0.00011441025708336383,13.093495981454504, bird,14067712
Last Thanksgiving my wife spent all morning in the kitchen stuffing the kids.,Last Thanksgiving my wife spent all morning in the kitchen stuffing the,EleutherAI/pythia-14m,J,14,1,0.009933398105204105,6.6534969525179655, kids,14067712
"Love has its benefits, and they are usually called alimony.","Love has its benefits, and they are usually called",EleutherAI/pythia-14m,J,12,2,3.962963091908023e-06,17.94498903814475, alimony,14067712
"Love has its benefits, and they are usually called memories.","Love has its benefits, and they are usually called",EleutherAI/pythia-14m,S,11,1,3.6109147458773805e-06,18.079204210835428, memories,14067712
