sentence,sentence_fragment,model,condition,n_tokens_sentence,n_tokens_word,prob,surprisal,final_word,n_params
"Diamonds are produced by great pressure, usually provided by a piston.","Diamonds are produced by great pressure, usually provided by a",EleutherAI/pythia-160m,S,14,1,0.0040812622755765915,7.936768858673931, piston,162322944
Dogs crack open bones so they can eat the marrow.,Dogs crack open bones so they can eat the,EleutherAI/pythia-160m,E,11,1,0.0013022844213992357,9.584739714399594, marrow,162322944
"During the worst part of the drought, people were encouraged to not always flush the toilet.","During the worst part of the drought, people were encouraged to not always flush the",EleutherAI/pythia-160m,E,17,1,0.007903569377958775,6.983279940118986, toilet,162322944
Eva turned down the heat and left the sauce on the stove to simmer.,Eva turned down the heat and left the sauce on the stove to,EleutherAI/pythia-160m,E,15,1,0.04451869800686836,4.489444789514025, simmer,162322944
Every introductory sailing class includes learning how to save a man drowning.,Every introductory sailing class includes learning how to save a man,EleutherAI/pythia-160m,E,12,1,3.832038601103704e-06,17.99345647554121, drowning,162322944
"Every time I wear my spring coat in the rain, it damages the fabric.","Every time I wear my spring coat in the rain, it damages the",EleutherAI/pythia-160m,S,15,1,0.05679159238934517,4.138178825467427, fabric,162322944
"Every time I wear my spring coat in the rain, it damages the springs.","Every time I wear my spring coat in the rain, it damages the",EleutherAI/pythia-160m,J,15,1,0.00011883188562933356,13.038790379546212, springs,162322944
Everyone had so much fun diving from the tree into the swimming pool we decided to put in a little platform.,Everyone had so much fun diving from the tree into the swimming pool we decided to put in a little,EleutherAI/pythia-160m,S,21,1,5.502945350599475e-05,14.149436473011153, platform,162322944
Everyone had so much fun diving from the tree into the swimming pool we decided to put in a little water.,Everyone had so much fun diving from the tree into the swimming pool we decided to put in a little,EleutherAI/pythia-160m,J,21,1,0.03517010062932968,4.829506726940387, water,162322944
"Except for not having a shell, slugs are a lot like snails.","Except for not having a shell, slugs are a lot like",EleutherAI/pythia-160m,E,15,2,0.004659629892557859,7.7455689163439745, snails,162322944
"Figures don't lie, except on the beaches.","Figures don't lie, except on the",EleutherAI/pythia-160m,J,9,1,0.0001175851866719313,13.054006057989534, beaches,162322944
"Figures don't lie, except on the page.","Figures don't lie, except on the",EleutherAI/pythia-160m,S,9,1,0.008461016230285168,6.884953332623722, page,162322944
"For a great vacation, put the kids in the back seat, and take a cruise.","For a great vacation, put the kids in the back seat, and take a",EleutherAI/pythia-160m,J,17,1,0.003037102986127138,8.363088454505153, cruise,162322944
"For a great vacation, put the kids in the back seat, and take a freeway.","For a great vacation, put the kids in the back seat, and take a",EleutherAI/pythia-160m,S,18,2,1.6099946265057952e-07,22.566440790981197, freeway,162322944
"For his thirtieth birthday, all his friends gathered to celebrate.","For his thirtieth birthday, all his friends gathered to",EleutherAI/pythia-160m,E,14,1,0.1902223527431488,2.3942413097987782, celebrate,162322944
For lunch he had an apple and a peanut butter sandwich.,For lunch he had an apple and a peanut butter,EleutherAI/pythia-160m,E,11,1,0.7132413983345032,0.4875376518255268, sandwich,162322944
"Frequent naps prevent old age, especially when taken while driving.","Frequent naps prevent old age, especially when taken while",EleutherAI/pythia-160m,J,13,1,0.016182728111743927,5.949401349527812, driving,162322944
"Frequent naps prevent old age, especially when taken while relaxed.","Frequent naps prevent old age, especially when taken while",EleutherAI/pythia-160m,S,13,1,0.0001464229862904176,12.737570325899732, relaxed,162322944
Good Friday commemorates the Last Supper that Jesus had with his twelve disciples.,Good Friday commemorates the Last Supper that Jesus had with his twelve,EleutherAI/pythia-160m,E,15,1,0.5882139801979065,0.7655870214367713, disciples,162322944
Hal wrote her a love letter.,Hal wrote her a love,EleutherAI/pythia-160m,E,6,1,0.8851849436759949,0.17594918268733278, letter,162322944
"He asked if I'd join him in a bowl of soup, but I told him we didn't have enough change.","He asked if I'd join him in a bowl of soup, but I told him we didn't have enough",EleutherAI/pythia-160m,S,23,1,0.0005125722382217646,10.92995703760432, change,162322944
"He asked if I'd join him in a bowl of soup, but I told him we didn't have enough room.","He asked if I'd join him in a bowl of soup, but I told him we didn't have enough",EleutherAI/pythia-160m,J,23,1,0.008216139860451221,6.927323544308072, room,162322944
He drank so much that he eventually became a beverage.,He drank so much that he eventually became a,EleutherAI/pythia-160m,J,10,1,0.00012509275984484702,12.964714088352732, beverage,162322944
He drank so much that he eventually became a lush.,He drank so much that he eventually became a,EleutherAI/pythia-160m,S,10,1,1.5276771591743454e-05,15.998300780584641, lush,162322944
He got a medal for bravery on the beach when he rescued a girl from a lifeguard.,He got a medal for bravery on the beach when he rescued a girl from a,EleutherAI/pythia-160m,J,21,4,6.947596557438374e-05,13.81312649434966, lifeguard,162322944
He got a medal for bravery on the beach when he rescued a girl from a shipwreck.,He got a medal for bravery on the beach when he rescued a girl from a,EleutherAI/pythia-160m,S,20,3,0.0017042551189661026,9.196642968278196, shipwreck,162322944
He hung her coat in the closet.,He hung her coat in the,EleutherAI/pythia-160m,E,7,1,0.05250898748636246,4.251291812857138, closet,162322944
He is at the age when all the numbers in his little black book belong to doctors.,He is at the age when all the numbers in his little black book belong to,EleutherAI/pythia-160m,J,17,1,2.3584349037264474e-05,15.371810693525674, doctors,162322944
He is at the age when all the numbers in his little black book belong to friends.,He is at the age when all the numbers in his little black book belong to,EleutherAI/pythia-160m,S,17,1,0.00015502383757848293,12.655222307843005, friends,162322944
"He is probably the best boxer in the country, but he always loses in the city.","He is probably the best boxer in the country, but he always loses in the",EleutherAI/pythia-160m,J,18,1,0.0005037199589423835,10.95509048338217, city,162322944
"He is probably the best boxer in the country, but he always loses in the competition.","He is probably the best boxer in the country, but he always loses in the",EleutherAI/pythia-160m,S,18,1,0.0010130186565220356,9.947123540509246, competition,162322944
He likes to make things around the house; this week it's the maid.,He likes to make things around the house; this week it's the,EleutherAI/pythia-160m,J,15,1,0.000152654480189085,12.677442448362264, maid,162322944
He likes to make things around the house; this week it's the shelves.,He likes to make things around the house; this week it's the,EleutherAI/pythia-160m,S,15,1,8.643480396131054e-05,13.498028127419465, shelves,162322944
"He owns stock in a company that pays quarterly dividends, so every three months they send him a quarter.","He owns stock in a company that paysly dividends, so every three months they send him a",EleutherAI/pythia-160m,J,20,1,0.0013092623557895422,9.57703006478818, quarter,162322944
"He owns stock in a company that pays quarterly dividends, so every three months they send him a statement.","He owns stock in a company that pays quarterly dividends, so every three months they send him a",EleutherAI/pythia-160m,S,20,1,0.0023007523268461227,8.763678597085537, statement,162322944
He says he doesn't like to drink because it makes him feel happy.,He says he doesn't like to drink because it makes him feel,EleutherAI/pythia-160m,J,14,1,0.0001876389724202454,12.37975287430786, happy,162322944
He says he doesn't like to drink because it makes him feel sad.,He says he doesn't like to drink because it makes him feel,EleutherAI/pythia-160m,S,14,1,0.008426069281995296,6.890924506385927, sad,162322944
He spilled some of the quart of oil onto the engine because he didn't have a funnel.,He spilled some of the quart of oil onto the engine because he didn't have a,EleutherAI/pythia-160m,E,18,1,3.730367461685091e-05,14.71032272357042, funnel,162322944
"He thought that he could turn from Grant onto Prince, but the two streets are parallel.","He thought that he could turn from Grant onto Prince, but the two streets are",EleutherAI/pythia-160m,E,17,1,0.00235262350179255,8.731513824940206, parallel,162322944
"He told her he wasn't himself, and she said she'd noticed the improvement.","He told her he wasn't himself, and she said she'd noticed the",EleutherAI/pythia-160m,J,16,1,0.00012695755867753178,12.94336608821143, improvement,162322944
"He told her he wasn't himself, and she said she'd noticed the problem.","He told her he wasn't himself, and she said she'd noticed the",EleutherAI/pythia-160m,S,16,1,0.0025075667072087526,8.639496204211802, problem,162322944
"He told me he just bought a set of balloon tires, and I told him I didn't even know he owned a balloon.","He told me he just bought a set of tires, and I told him I didn't even know he owned a",EleutherAI/pythia-160m,J,25,1,6.279165972955525e-06,17.280995622721253, balloon,162322944
"He told me he just bought a set of balloon tires, and I told him I didn't even know he owned a truck.","He told me he just bought a set of balloon tires, and I told him I didn't even know he owned a",EleutherAI/pythia-160m,S,25,1,0.0019495324231684208,9.002656135899706, truck,162322944
"He told me he's not broke, just badly bent.","He told me he's not broke, just badly",EleutherAI/pythia-160m,J,11,1,0.0018934705294668674,9.044751317795644, bent,162322944
"He told me he's not broke, just badly off.","He told me he's not broke, just badly",EleutherAI/pythia-160m,S,11,1,0.012564401142299175,6.31451428016575, off,162322944
He was teaching his girlfriend how to swim when the lifeguard made them move to the lake.,He was teaching his girlfriend how to swim when the lifeguard made them move to the,EleutherAI/pythia-160m,J,20,1,0.015365404076874256,6.0241704825876, lake,162322944
He was teaching his girlfriend how to swim when the lifeguard made them move to the shallows.,He was teaching his girlfriend how to swim when the lifeguard made them move to the,EleutherAI/pythia-160m,S,21,2,7.171846391429426e-06,17.089223980824556, shallows,162322944
He wondered if the storm had done much damage.,He wondered if the storm had done much,EleutherAI/pythia-160m,E,9,1,0.21577253937721252,2.212416825173512, damage,162322944
"He's never given a girl a present, but he did give a few a pretty good reputation.","He's never given a girl a present, but he did give a few a pretty good",EleutherAI/pythia-160m,J,19,1,0.00012294802581891418,12.989663809838135, reputation,162322944
"He's never given a girl a present, but he did give a few a pretty good surprise.","He's never given a girl a present, but he did give a few a pretty good",EleutherAI/pythia-160m,S,19,1,0.0017894769553095102,9.126246319658703, surprise,162322944
He's planning an extended vacation: he hopes to spend three weeks on his couch.,He's planning an extended vacation: he hopes to spend three weeks on his,EleutherAI/pythia-160m,J,16,1,0.0007750830263830721,10.333361520342676, couch,162322944
He's planning an extended vacation: he hopes to spend three weeks on his sailboat.,He's planning an extended vacation: he hopes to spend three weeks on his,EleutherAI/pythia-160m,S,17,2,0.00037044539931230247,11.398451463054176, sailboat,162322944
Her press agent was operated on for an ingrown beeper.,Her press agent was operated on for an ingrown,EleutherAI/pythia-160m,J,12,2,1.673235772159387e-07,22.51085591736529, beeper,162322944
Her press agent was operated on for an ingrown eyelash.,Her press agent was operated on for an ingrown,EleutherAI/pythia-160m,S,12,2,0.00015583033382426947,12.647736284800807, eyelash,162322944
His doctor recommended he stay flat on his back ever since he was hit by a motorist.,His doctor recommended he stay flat on his back ever since he was hit by a,EleutherAI/pythia-160m,S,18,2,0.0001488684501964599,12.713674344688986, motorist,162322944
His doctor recommended he stay flat on his back ever since he was hit by a steamroller.,His doctor recommended he stay flat on his back ever since he was hit by a,EleutherAI/pythia-160m,J,18,2,1.4831387488811743e-05,16.040986904992643, steamroller,162322944
His job was to keep the sidewalk clean.,His job was to keep the sidewalk,EleutherAI/pythia-160m,E,8,1,0.08934484422206879,3.4844717109821146, clean,162322944
His sandwich came with chips and a dill pickle.,His sandwich came with chips and a dill,EleutherAI/pythia-160m,E,11,2,0.2845142185688019,1.813427342017644, pickle,162322944
His wife sued for divorce and asked for custody of the cash.,His wife sued for divorce and asked for custody of the,EleutherAI/pythia-160m,J,12,1,6.21762010268867e-05,13.973278003899763, cash,162322944
His wife sued for divorce and asked for custody of the cat.,His wife sued for divorce and asked for custody of the,EleutherAI/pythia-160m,S,12,1,0.00010031395504483953,13.283190061001736, cat,162322944
"I appreciate the more expensive things in life: diamonds, caviar, and champagne.","I appreciate the more expensive things in life: diamonds, caviar, and",EleutherAI/pythia-160m,S,16,1,0.031917620450258255,4.969503091240075, champagne,162322944
"I appreciate the more expensive things in life: diamonds, caviar, and postage.","I appreciate the more expensive things in life: diamonds, caviar, and",EleutherAI/pythia-160m,J,17,2,5.677505669154925e-06,17.426311327818237, postage,162322944
"I asked him if he started out as an editor, and he said that years ago he used to be a boy.","I asked him if he started out as an editor, and he said that years ago he used to be a",EleutherAI/pythia-160m,J,23,1,0.0006991834961809218,10.482041248284949, boy,162322944
"I asked him if he started out as an editor, and he said that years ago he used to be a journalist.","I asked him if he started out as an editor, and he said that years ago he used to be a",EleutherAI/pythia-160m,S,23,1,0.02718043141067028,5.201287834880045, journalist,162322944
"I asked the florist what I should give to my girlfriend, and he suggested his address.","I asked the florist what I should give to my girlfriend, and he suggested his",EleutherAI/pythia-160m,J,18,1,0.00027087944908998907,11.85006143532888, address,162322944
"I asked the florist what I should give to my girlfriend, and he suggested his tulips.","I asked the florist what I should give to my girlfriend, and he suggested his",EleutherAI/pythia-160m,S,20,3,1.2858791933467728e-06,19.568813459586995, tulips,162322944
"I asked the woman at the party if she remembered me from last year, and she said she never forgets a dress.","I asked the woman at the party if she remembered me from last year, and she said she never forgets a",EleutherAI/pythia-160m,J,24,1,0.0005667887162417173,10.78490134250763, dress,162322944
"I asked the woman at the party if she remembered me from last year, and she said she never forgets a name.","I asked the woman at the party if she remembered me from last year, and she said she never forgets a",EleutherAI/pythia-160m,S,24,1,0.0027190581895411015,8.522677258395374, name,162322944
"I can walk on water, but I stagger on alcohol.","I can walk on water, but I stagger on",EleutherAI/pythia-160m,J,11,1,1.3895339179725852e-05,16.13503942385399, alcohol,162322944
"I can walk on water, but I stagger on concrete.","I can walk on water, but I stagger on",EleutherAI/pythia-160m,S,11,1,4.670418275054544e-05,14.386088713297504, concrete,162322944
"I decided to start saving for a rainy day, so I went to a savings and loan and deposited my pay.","I decided to start saving for a rainy day, so I went to a savings and loan and deposited my",EleutherAI/pythia-160m,S,22,1,0.008028637617826462,6.960629087549568, pay,162322944
"I decided to start saving for a rainy day, so I went to a savings and loan and deposited my umbrella.","I decided to start saving for a rainy day, so I went to a savings and loan and deposited my",EleutherAI/pythia-160m,J,22,1,4.2632247641449794e-05,14.517695355900324, umbrella,162322944
"I got a car for my wife, and I thought it was a good choice.","I got a car for my wife, and I thought it was a good",EleutherAI/pythia-160m,S,16,1,0.017002705484628677,5.878091862311679, choice,162322944
"I got a car for my wife, and I thought it was a good trade.","I got a car for my wife, and I thought it was a good",EleutherAI/pythia-160m,J,16,1,0.00032147736055776477,11.602995237520606, trade,162322944
"I hope this train stops at Grand Central because if it doesn't, there will be a crash.","I hope this train stops at Grand Central because if it doesn't, there will be a",EleutherAI/pythia-160m,J,19,1,0.004109617788344622,7.926780061193313, crash,162322944
"I hope this train stops at Grand Central because if it doesn't, there will be a delay.","I hope this train stops at Grand Central because if it doesn't, there will be a",EleutherAI/pythia-160m,S,19,1,0.0030926496256142855,8.336940888681212, delay,162322944
I knew a streetwalker who was so exclusive she had an unlisted telephone booth.,I knew a streetwalker who was so exclusive she had an unlisted telephone,EleutherAI/pythia-160m,J,16,1,0.0006903309840708971,10.500424141445823, booth,162322944
I knew a streetwalker who was so exclusive she had an unlisted telephone line.,I knew a streetwalker who was so exclusive she had an unlisted telephone,EleutherAI/pythia-160m,S,16,1,0.03172140195965767,4.9783996559475385, line,162322944
I know one couple who got divorced and had to leave the house to the attorney.,I know one couple who got divorced and had to leave the house to the,EleutherAI/pythia-160m,J,16,1,0.0016824036138132215,9.215260430558684, attorney,162322944
I know one couple who got divorced and had to leave the house to the daughter.,I know one couple who got divorced and had to leave the house to the,EleutherAI/pythia-160m,S,16,1,0.0009950284147635102,9.972974654643842, daughter,162322944
"I still miss my ex-wife, but I am improving my aim.","I still miss my ex-wife, but I am improving my",EleutherAI/pythia-160m,J,14,1,6.50405854685232e-05,13.908300230419728, aim,162322944
"I still miss my ex-wife, but I am improving my ego.","I still miss my ex-wife, but I am improving my",EleutherAI/pythia-160m,S,14,1,0.00026861694641411304,11.862162055661287, ego,162322944
I went to a place that serves breakfast any time and ordered French toast in the nighttime.,I went to a place that serves breakfast any time and ordered French toast in the,EleutherAI/pythia-160m,S,18,2,3.705603739945218e-05,14.719931859931153, nighttime,162322944
I went to a place that serves breakfast any time and ordered French toast in the Renaissance.,I went to a place that serves breakfast any time and ordered French toast in the,EleutherAI/pythia-160m,J,17,1,1.3669954341821722e-06,19.480560145029607, Renaissance,162322944
"I've got Parkinson's disease, and he's got gout.","I've got Parkinson's disease, and he's got",EleutherAI/pythia-160m,S,13,2,0.0005948809557594359,10.715111386286244, gout,162322944
"I've got Parkinson's disease, and he's got mine.","I've got Parkinson's disease, and he's got",EleutherAI/pythia-160m,J,12,1,0.0006614624871872365,10.56205303874244, mine,162322944
"If there's one thing that counts in business, it's bookkeepers.","If there's one thing that counts in business, it's",EleutherAI/pythia-160m,J,14,2,2.1222501800366445e-07,22.167901926798088, bookkeepers,162322944
"If there's one thing that counts in business, it's resources.","If there's one thing that counts in business, it's",EleutherAI/pythia-160m,S,13,1,7.501919753849506e-05,13.702380643501218, resources,162322944
"If you're filthy rich, sending your kids to college is a wonderful cleaner.","If you're filthy rich, sending your kids to college is a wonderful",EleutherAI/pythia-160m,J,15,1,1.8142487760997028e-06,19.072196272533347, cleaner,162322944
"If you're filthy rich, sending your kids to college is a wonderful luxury.","If you're filthy rich, sending your kids to college is a wonderful",EleutherAI/pythia-160m,S,15,1,0.0012903743190690875,9.597994653176439, luxury,162322944
In some marriages the bride is given away by the family.,In some marriages the bride is given away by the,EleutherAI/pythia-160m,S,11,1,0.011320407502353191,6.464930297767245, family,162322944
In some marriages the bride is given away by the press.,In some marriages the bride is given away by the,EleutherAI/pythia-160m,J,11,1,0.00032258880673907697,11.598015999153176, press,162322944
"In the game of golf, nothing counts as much as your drives.","In the game of golf, nothing counts as much as your",EleutherAI/pythia-160m,S,13,1,4.196833469904959e-05,14.54033925612812, drives,162322944
"In the game of golf, nothing counts as much as your opponent.","In the game of golf, nothing counts as much as your",EleutherAI/pythia-160m,J,13,1,0.03263381868600845,4.937488373750964, opponent,162322944
"In the U.S. the five cent piece is made of nickel, while pennies are mainly made of copper.","In the US the five cent piece is made of nickel, while pennies are mainly made of",EleutherAI/pythia-160m,E,20,1,0.19021391868591309,2.394305277266995, copper,162322944
"It was so hot at Playboy, the centerfold took off her bikini.","It was so hot at Playboy, the centerfold took off her",EleutherAI/pythia-160m,S,17,3,0.0009727556607685983,10.005634908834462, bikini,162322944
"It was so hot at Playboy, the centerfold took off her staple.","It was so hot at Playboy, the centerfold took off her",EleutherAI/pythia-160m,J,15,1,1.1395404726499692e-05,16.421188309241685, staple,162322944
It was too hot to sleep in a bed so he strung up a mesh hammock.,It was too hot to sleep in a bed so he strung up a mesh,EleutherAI/pythia-160m,E,19,3,0.0002364419779041782,12.046226185244498, hammock,162322944
"It's always nicer to give than to receive, especially when it's your opinion.","It's always nicer to give than to receive, especially when it's your",EleutherAI/pythia-160m,J,16,1,0.0005949237383902073,10.715007634318244, opinion,162322944
"It's always nicer to give than to receive, especially when it's your parents.","It's always nicer to give than to receive, especially when it's your",EleutherAI/pythia-160m,S,16,1,0.0037768243346363306,8.048610601080627, parents,162322944
It's extraordinary what fine poker hand you get when you're playing bridge.,It's extraordinary what fine poker hand you get when you're playing,EleutherAI/pythia-160m,J,14,1,6.530897371703759e-05,13.902359236913371, bridge,162322944
It's extraordinary what fine poker hand you get when you're playing stud.,It's extraordinary what fine poker hand you get when you're playing,EleutherAI/pythia-160m,S,14,1,7.435791485477239e-05,13.715154159677768, stud,162322944
It's hard to admit when one is wrong.,It's hard to admit when one is,EleutherAI/pythia-160m,E,9,1,0.04607434943318367,4.439892394535034, wrong,162322944
"It's hard to raise a family nowadays, especially in the country.","It's hard to raise a family nowadays, especially in the",EleutherAI/pythia-160m,S,13,1,0.014214898459613323,6.1364523962348745, country,162322944
"It's hard to raise a family nowadays, especially in the morning.","It's hard to raise a family nowadays, especially in the",EleutherAI/pythia-160m,J,13,1,0.0013070268323644996,9.579495525684944, morning,162322944
It's not hard to meet expenses; they're affordable.,It's not hard to meet expenses; they're,EleutherAI/pythia-160m,S,11,1,0.0005812407471239567,10.748576534780574, affordable,162322944
It's not hard to meet expenses; they're everywhere.,It's not hard to meet expenses; they're,EleutherAI/pythia-160m,J,11,1,0.0005764711531810462,10.760463962832683, everywhere,162322944
Last Thanksgiving my wife spent all morning in the kitchen stuffing the bird.,Last Thanksgiving my wife spent all morning in the kitchen stuffing the,EleutherAI/pythia-160m,S,14,1,0.0009774984791874886,9.998617921702733, bird,162322944
Last Thanksgiving my wife spent all morning in the kitchen stuffing the kids.,Last Thanksgiving my wife spent all morning in the kitchen stuffing the,EleutherAI/pythia-160m,J,14,1,0.007129063829779625,7.132071646535653, kids,162322944
"Love has its benefits, and they are usually called alimony.","Love has its benefits, and they are usually called",EleutherAI/pythia-160m,J,12,2,2.03493087269635e-07,22.228516877735775, alimony,162322944
"Love has its benefits, and they are usually called memories.","Love has its benefits, and they are usually called",EleutherAI/pythia-160m,S,11,1,2.4164712158381008e-05,15.336738664448726, memories,162322944
Many a freshman helps the college of his choice by becoming a dropout.,Many a freshman helps the college of his choice by becoming a,EleutherAI/pythia-160m,J,14,2,7.991618622327223e-05,13.611152738254138, dropout,162322944
